Año;Mes;Producto;Variante del producto;SKU;GENERO;COLOR;TALLA;tienda / ubicación;Cant. ordenada
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA57TM] SHORT PLAYA CAB (M, Terracota - 161344);SHOUNCA57TM;CAB;Terracota;M;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TS] SHORT PLAYA ESTAMPADO CAB (S, TUCUPIDO);SHOSUCA156TS;CAB;Tucupido;S;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T12] SHORT PLAYA ESTAMPADO KIDS (12, PLAYUELA);SHOSUKI155T12;KIDS;Playuela;12;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TM] SHORT PLAYA ESTAMPADO CAB (M, TUCUPIDO);SHOSUCA156TM;CAB;Tucupido;M;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI54T1] SHORT PLAYA ESTAMPADO KIDS (1, ROYAL);SHOSUKI54T1;KIDS;Royal;1;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T2] SHORT PLAYA ESTAMPADO KIDS (2, SOMBRERO);SHOSUKI154T2;KIDS;Sombrero;2;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T2] SHORT PLAYA ESTAMPADO KIDS (2, SAL);SHOSUKI153T2;KIDS;Sal;2;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T2] SHORT PLAYA ESTAMPADO KIDS (2, PLAYUELA);SHOSUKI155T2;KIDS;Playuela;2;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T2] SHORT PLAYA ESTAMPADO KIDS (2, SOMBRERO);SHOSUKI154T2;KIDS;Sombrero;2;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, SOMBRERO);SHOSUCA154T2XL;CAB;Sombrero;2XL;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TM] SHORT PLAYA ESTAMPADO CAB (M, TUCUPIDO);SHOSUCA156TM;CAB;Tucupido;M;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T8] SHORT PLAYA ESTAMPADO KIDS (8, TUCUPIDO);SHOSUKI156T8;KIDS;Tucupido;8;GRAND PLAZ;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI29T10] SHORT PLAYA KIDS (10, Gris Azulado - 194316);SHOUNKI29T10;KIDS;Gris Azulado;10;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T8] SHORT PLAYA ESTAMPADO KIDS (8, TUCUPIDO);SHOSUKI156T8;KIDS;Tucupido;8;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T10] SHORT PLAYA ESTAMPADO KIDS (10, SAL);SHOSUKI153T10;KIDS;Sal;10;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T10] SHORT PLAYA ESTAMPADO KIDS (10, SOMBRERO);SHOSUKI154T10;KIDS;Sombrero;10;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA57TM] SHORT PLAYA CAB (M, Terracota - 161344);SHOUNCA57TM;CAB;Terracota;M;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T8] SHORT PLAYA ESTAMPADO KIDS (8, TUCUPIDO);SHOSUKI156T8;KIDS;Tucupido;8;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA57TM] SHORT PLAYA CAB (M, Terracota - 161344);SHOUNCA57TM;CAB;Terracota;M;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T2] SHORT PLAYA ESTAMPADO KIDS (2, SAL);SHOSUKI153T2;KIDS;Sal;2;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI68T14] SHORT PLAYA KIDS (14, Verde Oliva - 160421);SHOUNKI68T14;KIDS;Verde Oliva;14;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI01T2] SHORT PLAYA KIDS (2, Aguamarina - 61275);SHOUNKI01T2;KIDS;Aguamarina;2;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T4] SHORT PLAYA ESTAMPADO KIDS (4, SAL);SHOSUKI153T4;KIDS;Sal;4;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TS] SHORT PLAYA ESTAMPADO CAB (S, SAL);SHOSUCA153TS;CAB;Sal;S;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI13T8] SHORT PLAYA KIDS (8, Azul Rey - 50122);SHOUNKI13T8;KIDS;Azul Rey;8;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI29T12] SHORT PLAYA KIDS (12, Gris Azulado - 194316);SHOUNKI29T12;KIDS;Gris Azulado;12;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T14] SHORT PLAYA ESTAMPADO KIDS (14, PLAYUELA);SHOSUKI155T14;KIDS;Playuela;14;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T6] SHORT PLAYA ESTAMPADO KIDS (6, TUCUPIDO);SHOSUKI156T6;KIDS;Tucupido;6;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA50T2XL] SHORT PLAYA CAB (2XL, Rojo - 181660);SHOUNCA50T2XL;CAB;Rojo;2XL;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI33T8] SHORT PLAYA KIDS (8, Kaki - 161105);SHOUNKI33T8;KIDS;Kaki;8;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA68T2XL] SHORT PLAYA CAB (2XL, Verde Oliva - 160421);SHOUNCA68T2XL;CAB;Verde Oliva;2XL;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T14] SHORT PLAYA ESTAMPADO KIDS (14, SAL);SHOSUKI153T14;KIDS;Sal;14;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI33T14] SHORT PLAYA KIDS (14, Kaki - 161105);SHOUNKI33T14;KIDS;Kaki;14;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T12] SHORT PLAYA ESTAMPADO KIDS (12, TUCUPIDO);SHOSUKI156T12;KIDS;Tucupido;12;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T6] SHORT PLAYA ESTAMPADO KIDS (6, PLAYUELA);SHOSUKI155T6;KIDS;Playuela;6;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI50T10] SHORT PLAYA KIDS (10, Rojo - 3392);SHOUNKI50T10;KIDS;Rojo;10;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T12] SHORT PLAYA ESTAMPADO KIDS (12, TUCUPIDO);SHOSUKI156T12;KIDS;Tucupido;12;GRIETA;-1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T14] SHORT PLAYA ESTAMPADO KIDS (14, TUCUPIDO);SHOSUKI156T14;KIDS;Tucupido;14;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T12] SHORT PLAYA ESTAMPADO KIDS (12, SOMBRERO);SHOSUKI154T12;KIDS;Sombrero;12;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T14] SHORT PLAYA ESTAMPADO KIDS (14, SOMBRERO);SHOSUKI154T14;KIDS;Sombrero;14;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TXL] SHORT PLAYA ESTAMPADO CAB (XL, SOMBRERO);SHOSUCA154TXL;CAB;Sombrero;XL;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TM] SHORT PLAYA ESTAMPADO CAB (M, TUCUPIDO);SHOSUCA156TM;CAB;Tucupido;M;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TS] SHORT PLAYA ESTAMPADO CAB (S, TUCUPIDO);SHOSUCA156TS;CAB;Tucupido;S;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T2] SHORT PLAYA ESTAMPADO KIDS (2, SAL);SHOSUKI153T2;KIDS;Sal;2;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T14] SHORT PLAYA ESTAMPADO KIDS (14, SOMBRERO);SHOSUKI154T14;KIDS;Sombrero;14;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TS] SHORT PLAYA ESTAMPADO CAB (S, SOMBRERO);SHOSUCA154TS;CAB;Sombrero;S;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TXL] SHORT PLAYA ESTAMPADO CAB (XL, SOMBRERO);SHOSUCA154TXL;CAB;Sombrero;XL;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TS] SHORT PLAYA ESTAMPADO CAB (S, TUCUPIDO);SHOSUCA156TS;CAB;Tucupido;S;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI01T1] SHORT PLAYA KIDS (1, Aguamarina - 61275);SHOUNKI01T1;KIDS;Aguamarina;1;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T12] SHORT PLAYA ESTAMPADO KIDS (12, SAL);SHOSUKI153T12;KIDS;Sal;12;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI29T12] SHORT PLAYA KIDS (12, Gris Azulado - 194316);SHOUNKI29T12;KIDS;Gris Azulado;12;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TS] SHORT PLAYA ESTAMPADO CAB (S, TUCUPIDO);SHOSUCA156TS;CAB;Tucupido;S;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T6] SHORT PLAYA ESTAMPADO KIDS (6, SOMBRERO);SHOSUKI154T6;KIDS;Sombrero;6;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T8] SHORT PLAYA ESTAMPADO KIDS (8, SAL);SHOSUKI153T8;KIDS;Sal;8;WEB;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI13T8] SHORT PLAYA KIDS (8, Azul Rey - 50122);SHOUNKI13T8;KIDS;Azul Rey;8;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T6] SHORT PLAYA ESTAMPADO KIDS (6, SOMBRERO);SHOSUKI154T6;KIDS;Sombrero;6;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI33T6] SHORT PLAYA KIDS (6, Kaki - 161105);SHOUNKI33T6;KIDS;Kaki;6;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI33T14] SHORT PLAYA KIDS (14, Kaki - 161105);SHOUNKI33T14;KIDS;Kaki;14;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI12T10] SHORT PLAYA KIDS (10, Azul Marino - 5102);SHOUNKI12T10;KIDS;Azul Marino;10;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA50T2XL] SHORT PLAYA CAB (2XL, Rojo - 181660);SHOUNCA50T2XL;CAB;Rojo;2XL;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI50T14] SHORT PLAYA KIDS (14, Rojo - 3392);SHOUNKI50T14;KIDS;Rojo;14;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI68T14] SHORT PLAYA KIDS (14, Verde Oliva - 160421);SHOUNKI68T14;KIDS;Verde Oliva;14;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA57T2XL] SHORT PLAYA CAB (2XL, Terracota - 161344);SHOUNCA57T2XL;CAB;Terracota;2XL;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA50TM] SHORT PLAYA CAB (M, Rojo - 181660);SHOUNCA50TM;CAB;Rojo;M;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T12] SHORT PLAYA ESTAMPADO KIDS (12, SAL);SHOSUKI153T12;KIDS;Sal;12;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T6] SHORT PLAYA ESTAMPADO KIDS (6, SAL);SHOSUKI153T6;KIDS;Sal;6;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TXL] SHORT PLAYA ESTAMPADO CAB (XL, SOMBRERO);SHOSUCA154TXL;CAB;Sombrero;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T4] SHORT PLAYA ESTAMPADO KIDS (4, SOMBRERO);SHOSUKI154T4;KIDS;Sombrero;4;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI29T4] SHORT PLAYA KIDS (4, Gris Azulado - 194316);SHOUNKI29T4;KIDS;Gris Azulado;4;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI01T10] SHORT PLAYA KIDS (10, Aguamarina - 61275);SHOUNKI01T10;KIDS;Aguamarina;10;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA57T2XL] SHORT PLAYA CAB (2XL, Terracota - 161344);SHOUNCA57T2XL;CAB;Terracota;2XL;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI12T12] SHORT PLAYA KIDS (12, Azul Marino - 5102);SHOUNKI12T12;KIDS;Azul Marino;12;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI13T2] SHORT PLAYA KIDS (2, Azul Rey - 50122);SHOUNKI13T2;KIDS;Azul Rey;2;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T10] SHORT PLAYA ESTAMPADO KIDS (10, SAL);SHOSUKI153T10;KIDS;Sal;10;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI23T14] SHORT PLAYA KIDS (14, Coral - 181649);SHOUNKI23T14;KIDS;Coral;14;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T14] SHORT PLAYA ESTAMPADO KIDS (14, PLAYUELA);SHOSUKI155T14;KIDS;Playuela;14;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T12] SHORT PLAYA ESTAMPADO KIDS (12, PLAYUELA);SHOSUKI155T12;KIDS;Playuela;12;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T2] SHORT PLAYA ESTAMPADO KIDS (2, SOMBRERO);SHOSUKI154T2;KIDS;Sombrero;2;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI68T4] SHORT PLAYA KIDS (4, Verde Oliva - 160421);SHOUNKI68T4;KIDS;Verde Oliva;4;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA68T2XL] SHORT PLAYA CAB (2XL, Verde Oliva - 160421);SHOUNCA68T2XL;CAB;Verde Oliva;2XL;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TS] SHORT PLAYA ESTAMPADO CAB (S, SOMBRERO);SHOSUCA154TS;CAB;Sombrero;S;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T14] SHORT PLAYA ESTAMPADO KIDS (14, TUCUPIDO);SHOSUKI156T14;KIDS;Tucupido;14;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI50T8] SHORT PLAYA KIDS (8, Rojo - 3392);SHOUNKI50T8;KIDS;Rojo;8;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI57T2] SHORT PLAYA KIDS (2, Terracota - 161344);SHOUNKI57T2;KIDS;Terracota;2;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI50T1] SHORT PLAYA KIDS (1, Rojo - 3392);SHOUNKI50T1;KIDS;Rojo;1;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI50T14] SHORT PLAYA KIDS (14, Rojo - 3392);SHOUNKI50T14;KIDS;Rojo;14;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;GRAND PLAZ;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA57TM] SHORT PLAYA CAB (M, Terracota - 161344);SHOUNCA57TM;CAB;Terracota;M;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T1] SHORT PLAYA ESTAMPADO KIDS (1, TUCUPIDO);SHOSUKI156T1;KIDS;Tucupido;1;GRAND PLAZ;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TM] SHORT PLAYA ESTAMPADO CAB (M, TUCUPIDO);SHOSUCA156TM;CAB;Tucupido;M;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI109T6] SHORT PLAYA ESTAMPADO KIDS (6, NAVY);SHOSUKI109T6;KIDS;Navy;6;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T6] SHORT PLAYA ESTAMPADO KIDS (6, SOMBRERO);SHOSUKI154T6;KIDS;Sombrero;6;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI57T6] SHORT PLAYA KIDS (6, Terracota - 161344);SHOUNKI57T6;KIDS;Terracota;6;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T8] SHORT PLAYA ESTAMPADO KIDS (8, SOMBRERO);SHOSUKI154T8;KIDS;Sombrero;8;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI01T8] SHORT PLAYA KIDS (8, Aguamarina - 61275);SHOUNKI01T8;KIDS;Aguamarina;8;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T12] SHORT PLAYA ESTAMPADO KIDS (12, TUCUPIDO);SHOSUKI156T12;KIDS;Tucupido;12;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI33T14] SHORT PLAYA KIDS (14, Kaki - 161105);SHOUNKI33T14;KIDS;Kaki;14;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T10] SHORT PLAYA ESTAMPADO KIDS (10, PLAYUELA);SHOSUKI155T10;KIDS;Playuela;10;SAMBIL CHACAO;1
2025;DICIEMBRE;SHORT PLAYA KIDS;[SHOUNKI68T14] SHORT PLAYA KIDS (14, Verde Oliva - 160421);SHOUNKI68T14;KIDS;Verde Oliva;14;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA CAB;[SHOUNCA50T2XL] SHORT PLAYA CAB (2XL, Rojo - 181660);SHOUNCA50T2XL;CAB;Rojo;2XL;CERRO VERDE;-1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;SAMBIL VALENCIA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T14] SHORT PLAYA ESTAMPADO KIDS (14, PLAYUELA);SHOSUKI155T14;KIDS;Playuela;14;GRIETA;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TXL] SHORT PLAYA ESTAMPADO CAB (XL, SOMBRERO);SHOSUCA154TXL;CAB;Sombrero;XL;CERRO VERDE;-1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, SOMBRERO);SHOSUCA154T2XL;CAB;Sombrero;2XL;CERRO VERDE;1
2025;DICIEMBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TS] SHORT PLAYA ESTAMPADO CAB (S, SOMBRERO);SHOSUCA154TS;CAB;Sombrero;S;CERRO VERDE;1
