Año;Mes;Producto;Variante del producto;SKU;GENERO;COLOR;TALLA;tienda / ubicación;Cant. ordenada
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA66TM] CUADRO JACKET 2.0 DAMA (M, VERDE MILITAR);JAPDA66TM;DAMA;Verde Militar;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA16TL] CUADRO JACKET 2.0 CAB (L, BLANCO);JAPCA16TL;CAB;Blanco;L;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI162T10] CUADRO JACKET 2.0 KIDS (10, AZUL POLO);JAPKI162T10;KIDS;Azul Polo;10;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TL] CUADRO JACKET 2.0 DAMA (L, BLANCO);JAPDA16TL;DAMA;Blanco;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TL] CUADRO JACKET 2.0 DAMA (L, AZUL POLO);JAPDA162TL;DAMA;Azul Polo;L;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CORPORATIVO;2
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TXL] CUADRO JACKET 2.0 CAB (XL, AZUL POLO);JAPCA162TXL;CAB;Azul Polo;XL;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TM] CUADRO JACKET 2.0 DAMA (M, AZUL POLO);JAPDA162TM;DAMA;Azul Polo;M;CORPORATIVO;2
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI162T12] CUADRO JACKET 2.0 KIDS (12, AZUL POLO);JAPKI162T12;KIDS;Azul Polo;12;GRAND PLAZ;2
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TS] CUADRO JACKET 2.0 CAB (S, NEGRO);JAPCA43TS;CAB;Negro;S;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66T2XL] CUADRO JACKET 2.0 CAB (2XL, VERDE MILITAR);JAPCA66T2XL;CAB;Verde Militar;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CERRO VERDE;2
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TM] CUADRO JACKET 2.0 DAMA (M, BLANCO);JAPDA16TM;DAMA;Blanco;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TXS] CUADRO JACKET 2.0 DAMA (XS, BLANCO);JAPDA16TXS;DAMA;Blanco;XS;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TXS] CUADRO JACKET 2.0 DAMA (XS, MAGENTA);JAPDA35TXS;DAMA;Magenta;XS;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA16TL] CUADRO JACKET 2.0 CAB (L, BLANCO);JAPCA16TL;CAB;Blanco;L;GRAND PLAZ;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TM] CUADRO JACKET 2.0 DAMA (M, BLANCO);JAPDA16TM;DAMA;Blanco;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TM] CUADRO JACKET 2.0 DAMA (M, BLANCO);JAPDA16TM;DAMA;Blanco;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA01T2XL] CUADRO JACKET 2.0 CAB (2XL, AGUAMARINA);JAPCA01T2XL;CAB;Aguamarina;2XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TM] CUADRO JACKET 2.0 DAMA (M, MAGENTA);JAPDA35TM;DAMA;Magenta;M;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TM] CUADRO JACKET 2.0 CAB (M, VERDE MILITAR);JAPCA66TM;CAB;Verde Militar;M;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TXS] CUADRO JACKET 2.0 DAMA (XS, BLANCO);JAPDA16TXS;DAMA;Blanco;XS;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TL] CUADRO JACKET 2.0 DAMA (L, BLANCO);JAPDA16TL;DAMA;Blanco;L;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;GRIETA;2
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TS] CUADRO JACKET 2.0 DAMA (S, AZUL POLO);JAPDA162TS;DAMA;Azul Polo;S;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162T2XL] CUADRO JACKET 2.0 CAB (2XL, AZUL POLO);JAPCA162T2XL;CAB;Azul Polo;2XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162T2XL] CUADRO JACKET 2.0 CAB (2XL, AZUL POLO);JAPCA162T2XL;CAB;Azul Polo;2XL;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA66TXS] CUADRO JACKET 2.0 DAMA (XS, VERDE MILITAR);JAPDA66TXS;DAMA;Verde Militar;XS;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TL] CUADRO JACKET 2.0 DAMA (L, MAGENTA);JAPDA35TL;DAMA;Magenta;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TS] CUADRO JACKET 2.0 DAMA (S, NEGRO);JAPDA43TS;DAMA;Negro;S;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TL] CUADRO JACKET 2.0 DAMA (L, BLANCO);JAPDA16TL;DAMA;Blanco;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI43T10] CUADRO JACKET 2.0 KIDS (10, NEGRO);JAPKI43T10;KIDS;Negro;10;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TXS] CUADRO JACKET 2.0 DAMA (XS, AZUL POLO);JAPDA162TXS;DAMA;Azul Polo;XS;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TM] CUADRO JACKET 2.0 CAB (M, VERDE MILITAR);JAPCA66TM;CAB;Verde Militar;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TXS] CUADRO JACKET 2.0 DAMA (XS, AZUL POLO);JAPDA162TXS;DAMA;Azul Polo;XS;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TXL] CUADRO JACKET 2.0 CAB (XL, AZUL POLO);JAPCA162TXL;CAB;Azul Polo;XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TM] CUADRO JACKET 2.0 CAB (M, VERDE MILITAR);JAPCA66TM;CAB;Verde Militar;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI162T12] CUADRO JACKET 2.0 KIDS (12, AZUL POLO);JAPKI162T12;KIDS;Azul Polo;12;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TS] CUADRO JACKET 2.0 DAMA (S, NEGRO);JAPDA43TS;DAMA;Negro;S;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66T2XL] CUADRO JACKET 2.0 CAB (2XL, VERDE MILITAR);JAPCA66T2XL;CAB;Verde Militar;2XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI35T6] CUADRO JACKET 2.0 KIDS (6, MAGENTA);JAPKI35T6;KIDS;Magenta;6;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TM] CUADRO JACKET 2.0 DAMA (M, BLANCO);JAPDA16TM;DAMA;Blanco;M;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TS] CUADRO JACKET 2.0 CAB (S, NEGRO);JAPCA43TS;CAB;Negro;S;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TM] CUADRO JACKET 2.0 DAMA (M, MAGENTA);JAPDA35TM;DAMA;Magenta;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA16TL] CUADRO JACKET 2.0 CAB (L, BLANCO);JAPCA16TL;CAB;Blanco;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TL] CUADRO JACKET 2.0 CAB (L, VERDE MILITAR);JAPCA66TL;CAB;Verde Militar;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI162T12] CUADRO JACKET 2.0 KIDS (12, AZUL POLO);JAPKI162T12;KIDS;Azul Polo;12;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TS] CUADRO JACKET 2.0 DAMA (S, NEGRO);JAPDA43TS;DAMA;Negro;S;SAMBIL VALENCIA;-1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TS] CUADRO JACKET 2.0 CAB (S, NEGRO);JAPCA43TS;CAB;Negro;S;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TL] CUADRO JACKET 2.0 CAB (L, VERDE MILITAR);JAPCA66TL;CAB;Verde Militar;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA66TXL] CUADRO JACKET 2.0 DAMA (XL, VERDE MILITAR);JAPDA66TXL;DAMA;Verde Militar;XL;SAMBIL CHACAO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TS] CUADRO JACKET 2.0 DAMA (S, MAGENTA);JAPDA35TS;DAMA;Magenta;S;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXL] CUADRO JACKET 2.0 DAMA (XL, NEGRO);JAPDA43TXL;DAMA;Negro;XL;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TXL] CUADRO JACKET 2.0 CAB (XL, AZUL POLO);JAPCA162TXL;CAB;Azul Polo;XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI43T4] CUADRO JACKET 2.0 KIDS (4, NEGRO);JAPKI43T4;KIDS;Negro;4;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI43T12] CUADRO JACKET 2.0 KIDS (12, NEGRO);JAPKI43T12;KIDS;Negro;12;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA01TS] CUADRO JACKET 2.0 DAMA (S, AGUAMARINA);JAPDA01TS;DAMA;Aguamarina;S;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI35T6] CUADRO JACKET 2.0 KIDS (6, MAGENTA);JAPKI35T6;KIDS;Magenta;6;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI43T12] CUADRO JACKET 2.0 KIDS (12, NEGRO);JAPKI43T12;KIDS;Negro;12;CORPORATIVO;2
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;CORPORATIVO;4
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TM] CUADRO JACKET 2.0 DAMA (M, BLANCO);JAPDA16TM;DAMA;Blanco;M;SAMBIL VALENCIA;-1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TXS] CUADRO JACKET 2.0 DAMA (XS, AZUL POLO);JAPDA162TXS;DAMA;Azul Polo;XS;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TXS] CUADRO JACKET 2.0 DAMA (XS, MAGENTA);JAPDA35TXS;DAMA;Magenta;XS;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA16T2XL] CUADRO JACKET 2.0 CAB (2XL, BLANCO);JAPCA16T2XL;CAB;Blanco;2XL;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66T2XL] CUADRO JACKET 2.0 CAB (2XL, VERDE MILITAR);JAPCA66T2XL;CAB;Verde Militar;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;GRAND PLAZ;-1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA162TXS] CUADRO JACKET 2.0 DAMA (XS, AZUL POLO);JAPDA162TXS;DAMA;Azul Polo;XS;GRAND PLAZ;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;GRAND PLAZ;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA35TM] CUADRO JACKET 2.0 DAMA (M, MAGENTA);JAPDA35TM;DAMA;Magenta;M;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TS] CUADRO JACKET 2.0 DAMA (S, NEGRO);JAPDA43TS;DAMA;Negro;S;CORPORATIVO;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162T2XL] CUADRO JACKET 2.0 CAB (2XL, AZUL POLO);JAPCA162T2XL;CAB;Azul Polo;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TXL] CUADRO JACKET 2.0 DAMA (XL, BLANCO);JAPDA16TXL;DAMA;Blanco;XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TS] CUADRO JACKET 2.0 DAMA (S, NEGRO);JAPDA43TS;DAMA;Negro;S;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;3
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TXL] CUADRO JACKET 2.0 DAMA (XL, NEGRO);JAPDA43TXL;DAMA;Negro;XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI162T4] CUADRO JACKET 2.0 KIDS (4, AZUL POLO);JAPKI162T4;KIDS;Azul Polo;4;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;SAMBIL VALENCIA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;TOLON;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA01TM] CUADRO JACKET 2.0 DAMA (M, AGUAMARINA);JAPDA01TM;DAMA;Aguamarina;M;CERRO VERDE;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;GRIETA;1
2026;ABRIL;CUADRO JACKET 2.0 CAB;[JAPCA66TL] CUADRO JACKET 2.0 CAB (L, VERDE MILITAR);JAPCA66TL;CAB;Verde Militar;L;WEB;1
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI35T4] CUADRO JACKET 2.0 KIDS (4, MAGENTA);JAPKI35T4;KIDS;Magenta;4;TOLON;2
2026;ABRIL;CUADRO JACKET 2.0 KIDS;[JAPKI35T2] CUADRO JACKET 2.0 KIDS (2, MAGENTA);JAPKI35T2;KIDS;Magenta;2;TOLON;1
2026;ABRIL;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;SAMBIL VALENCIA;1
